NOMBRE_ARV,SIGLAS_ARV,TIPO,TIPO_ENTIDAD_PADRE,TIPO_ENTIDAD_HIJO,ENTIDAD_COMPRADORA,UNIDAD_COMPRADORA,NUMERO_CONCURSO,DESCRIPCION,ORIGEN_FONDO,MODALIDAD,SUBMODALIDAD,NIT,NOMBRE_PROVEEDOR,MONTO,CANTIDAD,UNIDAD_MEDIDA,CANTIDAD_MULTIPLICADA_POR_UNIDADES,PRECIO_UNITARIO,FECHA_PUBLICACION,MES_PUBLICACION,ANO_PUBLICACION,FECHA_ADJUDICACION,MES_ADJUDICACION,ANO_ADJUDICACION,CATEGORIA,ESTATUS_CONCURSO,URL,MARCA
RALTEGRAVIR 100 MG,RAL100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7504608,"ADQUISICION DE RALTEGRAVIR 100 MG TABLETS, BOTTLE/60 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,42270.45,120,FRASCO 60 UNIDADES,7200,352.25,02/07/18 04:03,,2018,02/07/18 04:08,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7504608&o=4,CONCENTRACIÓN: 100 MG; FORMA FARMACÉUTICA: TABLETA MASTICABLE; VÍA DE ADMINISTRACIÓN: ORAL; 
RALTEGRAVIR 100 MG,RAL100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7504608,"ADQUISICION DE RALTEGRAVIR 100 MG TABLETS, BOTTLE/60 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,42270.45,120,FRASCO 60 UNIDADES,7200,352.25,02/07/18 04:03,,2018,02/07/18 04:08,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7504608&o=4,CONCENTRACIÓN: 100 MG; FORMA FARMACÉUTICA: TABLETA MASTICABLE; VÍA DE ADMINISTRACIÓN: ORAL; 
LOPINAVIR 80MG+RITONAVIR 20MG,LPV+RTV,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568835,"ADQUISICION DE LOPINAVIR 80MG+RITONAVIR 20MG ORAL SOLUTION, BOTTLE/160ML, QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS, SEGÚN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,707904.26,2970,FRASCO 160 ML,2970,238.35,02/07/18 05:39,,2018,02/07/18 06:20,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568835&o=4,CONCENTRACIÓN: 80MG 20MG 5ML 
LOPINAVIR+RITONAVIR,LPV+RTV,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568835,"ADQUISICION DE LOPINAVIR 80MG+RITONAVIR 20MG ORAL SOLUTION, BOTTLE/160ML, QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS, SEGÚN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,707904.26,2970,Botella 160 ml,2970,238.35,02/07/18 05:39,,2018,02/07/18 06:20,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568835&o=4,CONCENTRACIÓN: 80MG 20MG 5ML 
NEVIRAPINA,NVPSol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568886,"ADQUISICION DE NEVIPARINE 10MG/ML ORAL SOLUTION, BOTTLE/240ML QUE INLCUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,10784.01,972,Botella 240ml,972,11.09,02/07/18 05:51,,2018,02/07/18 06:24,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568886&o=4,CONCENTRACIÓN: 10 MG; FORMA FARMACÉUTICA: SUSPENSIÓN; VÍA DE ADMINISTRACIÓN: ORAL; 
NEVIRAPINA 10MG/ML,NVPSol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568886,"ADQUISICION DE NEVIPARINE 10MG/ML ORAL SOLUTION, BOTTLE/240ML QUE INLCUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,10784.01,972,FRASCO 240 ML,972,11.09,02/07/18 05:51,,2018,02/07/18 06:24,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568886&o=4,CONCENTRACIÓN: 10 MG; FORMA FARMACÉUTICA: SUSPENSIÓN; VÍA DE ADMINISTRACIÓN: ORAL; 
EFAVIRENZ 200MG,EFV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568908,"ADQUISICION DE EFAVIRENZ 200MG DOUBLE SCORED TABLETS, BOTTLE/90 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,102497.07,1500,Botella 90,135000,68.33,02/07/18 06:04,,2018,02/07/18 06:37,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568908&o=4,CONCENTRACIÓN: 200MG; FORMA FARMACÉUTICA: TABLETA; VÍA DE ADMINISTRACIÓN: ORAL; 
EFAVIRENZ 200MG,EFV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7568908,"ADQUISICION DE EFAVIRENZ 200MG DOUBLE SCORED TABLETS, BOTTLE/90 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,102497.07,1500,UNIDAD,1500,68.33,02/07/18 06:04,,2018,02/07/18 06:37,,#¡VALOR!,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7568908&o=4,CONCENTRACIÓN: 200MG; FORMA FARMACÉUTICA: TABLETA; VÍA DE ADMINISTRACIÓN: ORAL; 
EFAVIRENZ 200MG,EFV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7675100,"ADQUISICIÓN DE EFAVIRENZ 200MG CAPSULES, BOTTLE/90 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGÚN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,70254.42,1740,Botella 90,156600,40.38,23/02/2018 11:18:25,,2018,23/02/2018 11:32:42,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7675100&o=4,CONCENTRACIÓN: 200MG 
EFAVIRENZ 200MG,EFV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7675100,"ADQUISICIÓN DE EFAVIRENZ 200MG CAPSULES, BOTTLE/90 QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGÚN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,70254.42,1740,UNIDAD,1740,40.38,23/02/2018 11:18:25,,2018,23/02/2018 11:32:42,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7675100&o=4,CONCENTRACIÓN: 200MG 
Darunavir 150MG,DRV150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,410691.06,148,FRASCO 240 UNIDADES,35520,2774.94,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 150 MG 
DARUNAVIR 150MG,DRV150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,410691.06,148,Frasco 240 unidades,35520,2774.94,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 150 MG 
ETRAVIRINA 100MG,ETV100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,366908.68,119,FRASCO 120 UNIDADES,14280,3083.27,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 100 MG 
ETRAVIRINA 100MG,ETV100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,366908.68,119,FRASCO 120 UNIDADES,14280,3083.27,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 100 MG 
ETRAVIRINA 200MG,ETV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,1069893.37,347,FRASCO 60 UNIDADES,20820,3083.27,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 200M 
ETRAVIRINA 200MG,ETV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,7676034,"ADQUISICION DE ATRAVIRINE 200MG TABLETS, BOTTLE/60, DARUNAVIR 150MG TABLETS, BOTTLE/240, ETRAVIRINE 100MG TBLETS, BOTTLE/120. QUE INCLUYE FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS. ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,1069893.37,347,FRASCO 60 UNIDADES,20820,3083.27,26/02/2018 09:50:57,,2018,26/02/2018 09:58:40,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=7676034&o=4,CONCENTRACIÓN: 200M 
ZIDOVUDINA,AZTiny,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,7945604,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 50 AMPOLLAS DE ZIDOVUDINE,750 DOSIS DE NEVIRAPINE Y 60 PAQUETES DE CAPSULAS DE DIDANOSIDE PARA EL PROGRAMA VIH/SIDA, SEGÚN CONVENIO ENTRE EL MSPAS Y OPS,EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS, SEGÚN LIQUIDACIÓN 06/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,3683.71,50,ampollas,50,73.67,28/11/2012 11:39:29,11,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E7945604,
DIDANOSINA,DDI,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,7945604,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 50 AMPOLLAS DE ZIDOVUDINE,750 DOSIS DE NEVIRAPINE Y 60 PAQUETES DE CAPSULAS DE DIDANOSIDE PARA EL PROGRAMA VIH/SIDA, SEGÚN CONVENIO ENTRE EL MSPAS Y OPS,EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS, SEGÚN LIQUIDACIÓN 06/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,4420.45,60,paquetes de capsulas,60,73.67,28/11/2012 11:39:29,11,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E7945604,
NEVIRAPINA,NVP200,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,7945604,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 50 AMPOLLAS DE ZIDOVUDINE,750 DOSIS DE NEVIRAPINE Y 60 PAQUETES DE CAPSULAS DE DIDANOSIDE PARA EL PROGRAMA VIH/SIDA, SEGÚN CONVENIO ENTRE EL MSPAS Y OPS,EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS, SEGÚN LIQUIDACIÓN 06/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,55255.62,750,dosis,750,73.67,28/11/2012 11:39:29,11,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E7945604,
ZIDOVUDINA,AZT100,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,7947003,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 80,000 CAPSULAS DE ZIDOVUDINE Y 75,000 TABLETAS DE EFAVIRENZE PARA EL PROGRAMA NACIONAL DE SIDA, SEGÚN CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA -OPS-, SEGÚN LIQUIDACIÓN 07/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,1262047.54,80000,capsulas,80000,30.57,28/11/2012 11:37:49,11,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E7947003,
EFAVIRENZ,EFV600,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,7947003,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 80,000 CAPSULAS DE ZIDOVUDINE Y 75,000 TABLETAS DE EFAVIRENZE PARA EL PROGRAMA NACIONAL DE SIDA, SEGÚN CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA -OPS-, SEGÚN LIQUIDACIÓN 07/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,1183169.57,75000,CAPSULAS,75000,30.57,28/11/2012 11:37:49,11,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E7947003,
TENOFOVIR 300MG+EMTRICITABINA 200MG,TDF300+FTC200,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,8311560,"REGULARIZACIÓN PARCIAL POR LA COMPRA DE 25,000 FRASCOS DE TENOFOVIR 300MG/EMTRICITABINE 200MG, PARA EL PROGRAMA NACIONAL DE VIH/SIDA, SEGÚN CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA -OPS-, SEGÚN LIQUIDACIÓN 12/2012",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,6190572.41,25000,FRASCO,25000,247.62,27/12/2012 14:11:23,12,2012,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E8311560,
LAMIVUDINA 150MG,3TC150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,269971.20,15696,FRASCO 1 UNIDAD,15696,17.20,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
LAMIVUDINA 50MG/ML,3TCsol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,68445.00,4563,FRASCO 240 ML,4563,15.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ABACAVIR 120MG+LAMIVUDINA60MG,ABC120+3TC60,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,18662.40,240,UNIDAD,240,77.76,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ABACAVIR 300MG,ABC300,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,681360.00,8016,Tabletas ,8016,85.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ABACAVIR 300MG,ABC300,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,681360.00,8016,UNIDAD,8016,85.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
